row_index,repository,commit,filepath,failure_prone,status,nodes,edges,graphml_path,error
51034,juju4/ansible-harden,ce41cf744068f5145f4f74c96959e77630bdfd9a,tasks/debian-apt-source.yml,1.0,SUCCESS,26,28,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/ce41cf744068f5145f4f74c96959e77630bdfd9a/tasks/debian-apt-source.yml/PDG_FILE_LEVEL/pdg.graphml,
51035,juju4/ansible-harden,ce41cf744068f5145f4f74c96959e77630bdfd9a,tasks/sshd.yml,1.0,SUCCESS,79,121,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/ce41cf744068f5145f4f74c96959e77630bdfd9a/tasks/sshd.yml/PDG_FILE_LEVEL/pdg.graphml,
51036,juju4/ansible-harden,ce41cf744068f5145f4f74c96959e77630bdfd9a,tasks/usb.yml,1.0,SUCCESS,35,38,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/ce41cf744068f5145f4f74c96959e77630bdfd9a/tasks/usb.yml/PDG_FILE_LEVEL/pdg.graphml,
51037,juju4/ansible-harden,ce41cf744068f5145f4f74c96959e77630bdfd9a,tasks/unix-fstab.yml,1.0,SUCCESS,43,56,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/ce41cf744068f5145f4f74c96959e77630bdfd9a/tasks/unix-fstab.yml/PDG_FILE_LEVEL/pdg.graphml,
51038,juju4/ansible-harden,ce41cf744068f5145f4f74c96959e77630bdfd9a,tasks/immutable.yml,1.0,SUCCESS,16,19,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/ce41cf744068f5145f4f74c96959e77630bdfd9a/tasks/immutable.yml/PDG_FILE_LEVEL/pdg.graphml,
51039,juju4/ansible-harden,ce41cf744068f5145f4f74c96959e77630bdfd9a,tasks/grub.yml,1.0,SUCCESS,10,9,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/ce41cf744068f5145f4f74c96959e77630bdfd9a/tasks/grub.yml/PDG_FILE_LEVEL/pdg.graphml,
51040,juju4/ansible-harden,ce41cf744068f5145f4f74c96959e77630bdfd9a,tasks/debian.yml,1.0,SUCCESS,240,305,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/ce41cf744068f5145f4f74c96959e77630bdfd9a/tasks/debian.yml/PDG_FILE_LEVEL/pdg.graphml,
51041,juju4/ansible-harden,ce41cf744068f5145f4f74c96959e77630bdfd9a,tasks/unix-fstab-mount.yml,1.0,SUCCESS,31,41,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/ce41cf744068f5145f4f74c96959e77630bdfd9a/tasks/unix-fstab-mount.yml/PDG_FILE_LEVEL/pdg.graphml,
51042,juju4/ansible-harden,ce41cf744068f5145f4f74c96959e77630bdfd9a,tasks/iptables.yml,1.0,SUCCESS,66,79,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/ce41cf744068f5145f4f74c96959e77630bdfd9a/tasks/iptables.yml/PDG_FILE_LEVEL/pdg.graphml,
51043,juju4/ansible-harden,ce41cf744068f5145f4f74c96959e77630bdfd9a,tasks/fail2ban.yml,1.0,SUCCESS,51,61,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/ce41cf744068f5145f4f74c96959e77630bdfd9a/tasks/fail2ban.yml/PDG_FILE_LEVEL/pdg.graphml,
51044,juju4/ansible-harden,ce41cf744068f5145f4f74c96959e77630bdfd9a,tasks/sudo.yml,1.0,SUCCESS,10,9,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/ce41cf744068f5145f4f74c96959e77630bdfd9a/tasks/sudo.yml/PDG_FILE_LEVEL/pdg.graphml,
51045,juju4/ansible-harden,ce41cf744068f5145f4f74c96959e77630bdfd9a,tasks/redhat.yml,1.0,SUCCESS,149,186,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/ce41cf744068f5145f4f74c96959e77630bdfd9a/tasks/redhat.yml/PDG_FILE_LEVEL/pdg.graphml,
51046,juju4/ansible-harden,ce41cf744068f5145f4f74c96959e77630bdfd9a,tasks/aide-hids.yml,1.0,SUCCESS,85,93,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/ce41cf744068f5145f4f74c96959e77630bdfd9a/tasks/aide-hids.yml/PDG_FILE_LEVEL/pdg.graphml,
51047,juju4/ansible-harden,ce41cf744068f5145f4f74c96959e77630bdfd9a,tasks/debian-logcheck.yml,1.0,SUCCESS,90,102,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/ce41cf744068f5145f4f74c96959e77630bdfd9a/tasks/debian-logcheck.yml/PDG_FILE_LEVEL/pdg.graphml,
51048,juju4/ansible-harden,ce41cf744068f5145f4f74c96959e77630bdfd9a,meta/main.yml,1.0,UNSUPPORTED_FILE_TYPE,0,0,,meta file
51049,juju4/ansible-harden,ce41cf744068f5145f4f74c96959e77630bdfd9a,tasks/linux.yml,1.0,SUCCESS,639,919,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/ce41cf744068f5145f4f74c96959e77630bdfd9a/tasks/linux.yml/PDG_FILE_LEVEL/pdg.graphml,
51050,juju4/ansible-harden,ce41cf744068f5145f4f74c96959e77630bdfd9a,tasks/ssh.yml,1.0,SUCCESS,9,8,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/ce41cf744068f5145f4f74c96959e77630bdfd9a/tasks/ssh.yml/PDG_FILE_LEVEL/pdg.graphml,
51051,juju4/ansible-harden,ce41cf744068f5145f4f74c96959e77630bdfd9a,handlers/main.yml,1.0,UNSUPPORTED_FILE_TYPE,0,0,,handlers file
51052,juju4/ansible-harden,ce41cf744068f5145f4f74c96959e77630bdfd9a,tasks/passwd.yml,1.0,SUCCESS,57,70,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/ce41cf744068f5145f4f74c96959e77630bdfd9a/tasks/passwd.yml/PDG_FILE_LEVEL/pdg.graphml,
51053,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/monit.yml,1.0,SUCCESS,87,105,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/monit.yml/PDG_FILE_LEVEL/pdg.graphml,
51054,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/apparmor-audit.yml,1.0,SUCCESS,13,12,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/apparmor-audit.yml/PDG_FILE_LEVEL/pdg.graphml,
51055,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/redhat-kpatch.yml,1.0,SUCCESS,6,5,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/redhat-kpatch.yml/PDG_FILE_LEVEL/pdg.graphml,
51056,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/alpine.yml,1.0,SUCCESS,16,17,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/alpine.yml/PDG_FILE_LEVEL/pdg.graphml,
51057,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/bash2syslog.yml,1.0,SUCCESS,8,7,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/bash2syslog.yml/PDG_FILE_LEVEL/pdg.graphml,
51058,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/selinux.yml,1.0,SUCCESS,24,27,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/selinux.yml/PDG_FILE_LEVEL/pdg.graphml,
51059,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/vim-swapfiles.yml,1.0,SUCCESS,15,15,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/vim-swapfiles.yml/PDG_FILE_LEVEL/pdg.graphml,
51060,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/unix.yml,1.0,SUCCESS,207,306,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/unix.yml/PDG_FILE_LEVEL/pdg.graphml,
51061,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/proxy.yml,1.0,SUCCESS,44,52,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/proxy.yml/PDG_FILE_LEVEL/pdg.graphml,
51062,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/unattended-upgrades.yml,1.0,SUCCESS,29,31,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/unattended-upgrades.yml/PDG_FILE_LEVEL/pdg.graphml,
51063,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/main.yml,1.0,SUCCESS,1813,3284,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
51064,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/llmnr-systemd.yml,1.0,SUCCESS,10,9,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/llmnr-systemd.yml/PDG_FILE_LEVEL/pdg.graphml,
51065,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/securetty.yml,1.0,SUCCESS,17,18,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/securetty.yml/PDG_FILE_LEVEL/pdg.graphml,
51066,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/restrict_compiler.yml,1.0,SUCCESS,44,49,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/restrict_compiler.yml/PDG_FILE_LEVEL/pdg.graphml,
51067,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/travis.yml,1.0,SUCCESS,11,9,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/travis.yml/PDG_FILE_LEVEL/pdg.graphml,
51068,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/lkrg.yml,1.0,SUCCESS,76,93,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/lkrg.yml/PDG_FILE_LEVEL/pdg.graphml,
51069,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/monit-checkmonitor.yml,1.0,SUCCESS,11,11,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/monit-checkmonitor.yml/PDG_FILE_LEVEL/pdg.graphml,
51070,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/timezone.yml,1.0,SUCCESS,22,23,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/timezone.yml/PDG_FILE_LEVEL/pdg.graphml,
51071,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/yum-cron.yml,1.0,SUCCESS,31,33,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/yum-cron.yml/PDG_FILE_LEVEL/pdg.graphml,
51072,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/root-forward.yml,1.0,SUCCESS,9,8,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/root-forward.yml/PDG_FILE_LEVEL/pdg.graphml,
51073,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/ubuntu-livepatch.yml,1.0,SUCCESS,28,33,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/ubuntu-livepatch.yml/PDG_FILE_LEVEL/pdg.graphml,
51074,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/debian-apt-source.yml,1.0,SUCCESS,26,28,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/debian-apt-source.yml/PDG_FILE_LEVEL/pdg.graphml,
51075,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/sshd.yml,1.0,SUCCESS,79,121,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/sshd.yml/PDG_FILE_LEVEL/pdg.graphml,
51076,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/usb.yml,1.0,SUCCESS,35,38,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/usb.yml/PDG_FILE_LEVEL/pdg.graphml,
51077,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/unix-fstab.yml,1.0,SUCCESS,43,56,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/unix-fstab.yml/PDG_FILE_LEVEL/pdg.graphml,
51078,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/immutable.yml,1.0,SUCCESS,16,19,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/immutable.yml/PDG_FILE_LEVEL/pdg.graphml,
51079,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/grub.yml,1.0,SUCCESS,10,9,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/grub.yml/PDG_FILE_LEVEL/pdg.graphml,
51080,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/debian.yml,1.0,SUCCESS,240,305,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/debian.yml/PDG_FILE_LEVEL/pdg.graphml,
51081,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/unix-fstab-mount.yml,1.0,SUCCESS,31,41,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/unix-fstab-mount.yml/PDG_FILE_LEVEL/pdg.graphml,
51082,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/iptables.yml,1.0,SUCCESS,66,79,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/iptables.yml/PDG_FILE_LEVEL/pdg.graphml,
51083,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/fail2ban.yml,1.0,SUCCESS,51,61,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/fail2ban.yml/PDG_FILE_LEVEL/pdg.graphml,
51084,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/sudo.yml,1.0,SUCCESS,10,9,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/sudo.yml/PDG_FILE_LEVEL/pdg.graphml,
51085,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/redhat.yml,1.0,SUCCESS,149,186,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/redhat.yml/PDG_FILE_LEVEL/pdg.graphml,
51086,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/aide-hids.yml,1.0,SUCCESS,87,95,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/aide-hids.yml/PDG_FILE_LEVEL/pdg.graphml,
51087,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/debian-logcheck.yml,1.0,SUCCESS,90,102,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/debian-logcheck.yml/PDG_FILE_LEVEL/pdg.graphml,
51088,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,meta/main.yml,1.0,UNSUPPORTED_FILE_TYPE,0,0,,meta file
51089,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/linux.yml,1.0,SUCCESS,641,923,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/linux.yml/PDG_FILE_LEVEL/pdg.graphml,
51090,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/ssh.yml,1.0,SUCCESS,9,8,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/ssh.yml/PDG_FILE_LEVEL/pdg.graphml,
51091,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,handlers/main.yml,1.0,UNSUPPORTED_FILE_TYPE,0,0,,handlers file
51092,juju4/ansible-harden,6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180,tasks/passwd.yml,1.0,SUCCESS,57,70,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/6f97c0f5d674a94c7c0150e1dd2a5ac3b9761180/tasks/passwd.yml/PDG_FILE_LEVEL/pdg.graphml,
51093,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/monit.yml,1.0,SUCCESS,88,106,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/monit.yml/PDG_FILE_LEVEL/pdg.graphml,
51094,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/apparmor-audit.yml,1.0,SUCCESS,13,12,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/apparmor-audit.yml/PDG_FILE_LEVEL/pdg.graphml,
51095,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/redhat-kpatch.yml,1.0,SUCCESS,6,5,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/redhat-kpatch.yml/PDG_FILE_LEVEL/pdg.graphml,
51096,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/alpine.yml,1.0,SUCCESS,16,17,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/alpine.yml/PDG_FILE_LEVEL/pdg.graphml,
51097,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/bash2syslog.yml,1.0,SUCCESS,8,7,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/bash2syslog.yml/PDG_FILE_LEVEL/pdg.graphml,
51098,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/selinux.yml,1.0,SUCCESS,24,27,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/selinux.yml/PDG_FILE_LEVEL/pdg.graphml,
51099,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/vim-swapfiles.yml,1.0,SUCCESS,16,16,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/vim-swapfiles.yml/PDG_FILE_LEVEL/pdg.graphml,
51100,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/unix.yml,1.0,SUCCESS,321,491,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/unix.yml/PDG_FILE_LEVEL/pdg.graphml,
51101,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/proxy.yml,1.0,SUCCESS,46,54,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/proxy.yml/PDG_FILE_LEVEL/pdg.graphml,
51102,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/unattended-upgrades.yml,1.0,SUCCESS,30,32,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/unattended-upgrades.yml/PDG_FILE_LEVEL/pdg.graphml,
51103,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/main.yml,1.0,SUCCESS,1999,3591,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/main.yml/PDG_FILE_LEVEL/pdg.graphml,
51104,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/llmnr-systemd.yml,1.0,SUCCESS,11,10,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/llmnr-systemd.yml/PDG_FILE_LEVEL/pdg.graphml,
51105,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/securetty.yml,1.0,SUCCESS,17,18,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/securetty.yml/PDG_FILE_LEVEL/pdg.graphml,
51106,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/restrict_compiler.yml,1.0,SUCCESS,44,49,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/restrict_compiler.yml/PDG_FILE_LEVEL/pdg.graphml,
51107,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/travis.yml,1.0,SUCCESS,11,9,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/travis.yml/PDG_FILE_LEVEL/pdg.graphml,
51108,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/lkrg.yml,1.0,SUCCESS,78,95,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/lkrg.yml/PDG_FILE_LEVEL/pdg.graphml,
51109,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/monit-checkmonitor.yml,1.0,SUCCESS,11,11,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/monit-checkmonitor.yml/PDG_FILE_LEVEL/pdg.graphml,
51110,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/timezone.yml,1.0,SUCCESS,23,24,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/timezone.yml/PDG_FILE_LEVEL/pdg.graphml,
51111,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/yum-cron.yml,1.0,SUCCESS,32,34,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/yum-cron.yml/PDG_FILE_LEVEL/pdg.graphml,
51112,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/root-forward.yml,1.0,SUCCESS,10,9,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/root-forward.yml/PDG_FILE_LEVEL/pdg.graphml,
51113,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/ubuntu-livepatch.yml,1.0,SUCCESS,28,33,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/ubuntu-livepatch.yml/PDG_FILE_LEVEL/pdg.graphml,
51114,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/debian-apt-source.yml,1.0,SUCCESS,27,29,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/debian-apt-source.yml/PDG_FILE_LEVEL/pdg.graphml,
51115,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/sshd.yml,1.0,SUCCESS,158,247,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/sshd.yml/PDG_FILE_LEVEL/pdg.graphml,
51116,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/usb.yml,1.0,SUCCESS,36,39,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/usb.yml/PDG_FILE_LEVEL/pdg.graphml,
51117,juju4/ansible-harden,951d412e5a013ee6a88ca743ea15a5b5a75a89c6,tasks/unix-fstab.yml,1.0,SUCCESS,44,57,/app/output/second_pdg_extraction/pdg_file_level/juju4/ansible-harden/951d412e5a013ee6a88ca743ea15a5b5a75a89c6/tasks/unix-fstab.yml/PDG_FILE_LEVEL/pdg.graphml,
